id,business_name,slug,city,state,phone,website,email,street_address,postal_code,latitude,longitude,rating,review_count,photo_url,hours,services_offered,source,enriched_at,contacted_at,contact_status,has_luxury,has_ada,has_trailer,serves_events,serves_construction,delivery_radius_miles,created_at,updated_at,description,featured,verified,scrape_status,enrich_status,enrich_confidence_email,enrich_confidence_phone,outreach_status,email1_sent_at,email2_sent_at,email3_sent_at,outreach_count,verified_at,facebook_url,instagram_url,linkedin_url,twitter_url
7d01ba58-8df1-4167-99c9-0a34dbf63bce,CVS Pharmacy,cvs-pharmacy-new-york,New York,New York,(212) 835-6921,,,,10018,40.75313860,-73.98946160,4.2,26,https://lh3.googleusercontent.com/p/AF1QipM1zWCeMmMZuXSRYikGyI9Qd9dSPSJyGKY9bWJB=w800-h500-k-no,"{""Monday"":""8AM-1:30PM"",""Tuesday"":""8AM-1:30PM"",""Wednesday"":""10AM-2PM"",""Thursday"":""Closed"",""Friday"":""8AM-1:30PM"",""Saturday"":""9AM-1:30PM"",""Sunday"":""9AM-1:30PM""}","[""Pharmacy""]",outscraper,,,,false,false,false,false,false,,2025-12-24 13:06:45.796734+00,2025-12-24 13:06:45.796734+00,,false,false,ready,pending,,,pending,,,,0,,,,,
bc336b67-91ca-4399-8f01-c147443db908,Five Below,five-below-new-york,New York,New York,(332) 208-6773,"https://locations.fivebelow.com/%3Fq%3D40.757673,-73.992449%26qp%3DNew%2520York%2520City,%2520New%2520York%252010036,%2520United%2520States%26l%3Den",,"259 W 42nd St, New York, NY 10036",10036,40.75725590,-73.98928600,4.2,253,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyD2uwTphJ6H5lyjloHPUgMv7ajnP80N7zxCvVD1mzru8n1xFe_VQ60u3pWcOjf17x5BREs_6xrl9-SY1vfslBjRHrCUrzkvZqiUaNBAmX4Vasc6-3sxYdOSnu1R1rKjwEdlEWsuA=w800-h500-k-no,"{""Monday"":""10AM-9:30PM"",""Tuesday"":""10AM-9:30PM"",""Wednesday"":""10AM-9:30PM"",""Thursday"":""10AM-9:30PM"",""Friday"":""10AM-9:30PM"",""Saturday"":""10AM-9:30PM"",""Sunday"":""10AM-8PM""}","[""Variety store"",""Candy store"",""Fashion accessories store"",""Gift shop"",""Toy store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 13:55:50.700216+00,2025-12-17 13:55:50.700216+00,,false,false,ready,pending,,,pending,,,,0,,,,,
4aef8205-69cb-4ba0-8a5f-01c141a2f67f,Fulton Supply & Hardware,fulton-supply-hardware-new-york,New York,New York,(212) 587-4088,https://fultonsupplynyc.com/,,"74 Fulton St, New York, NY 10038",10038,40.70893820,-74.00546160,4.4,110,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPItCjeURYfkBb7ejiL7o6H6XT_02CASEQMjUBwf2JwneZjW7QqrvVMbauI5IB3aCZoH2jgrL_CPqalH2GH8LosExP6tygOl_R8jS2sPv4sdXEcCwFWBZ5UJb-D17C_xMBpcCSfQ=w800-h500-k-no,"{""Monday"":""7AM-6:30PM"",""Tuesday"":""7:30AM-6:30PM"",""Wednesday"":""7AM-6:30PM"",""Thursday"":""7:30AM-6:30PM"",""Friday"":""7:30AM-6:30PM"",""Saturday"":""9AM-5PM"",""Sunday"":""10AM-5PM""}","[""Hardware store"",""Electrical supply store"",""Key duplication service"",""Light bulb supplier"",""Locksmith""]",outscraper,2025-12-24 12:38:15.126+00,,,false,false,false,false,false,,2025-12-17 12:50:11.844197+00,2025-12-17 12:50:11.844197+00,,false,false,ready,pending,,,pending,,,,0,,,,,
a6590af6-1829-473d-a6f5-a8894640cfc1,Gearup Toilet Rentals,gearup-toilet-rentals-new-york,New York,New York,,,,"252-298 Hudson St, New York, NY 10013",10013,40.72553540,-74.00761160,,,,,"[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
f3ef73a0-c967-4760-aafb-d8f8d86c52af,Guitar Center,guitar-center-new-york,New York,New York,(212) 463-7500,https://stores.guitarcenter.com/ny/manhattan/810,john.buffey@googlemail.com,"25 W 14th St, New York, NY 10011",10011,40.73674200,-73.99475380,4.4,2859,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwU0_0zOITBdLvbJ-dzxaR3uoiAv4esTwTSvrhLvFUk1ndvglYasWTeKKvJIvSPahDT6Yg2HCRYO-Mbm0NmXMccd_NnXjEhdjajUdrGYjiN6xufRAKG1KmUJOvLx-HzkhuRNlrzSg=w800-h500-k-no,"{""Monday"":""10AM-10PM"",""Tuesday"":""10AM-10PM"",""Wednesday"":""10AM-9PM"",""Thursday"":""10AM-9PM"",""Friday"":""10AM-10PM"",""Saturday"":""10AM-10PM"",""Sunday"":""10AM-8PM""}","[""Music store"",""Guitar store"",""Musical instrument rental service"",""Musical instrument repair shop"",""Musical instrument store""]",outscraper,2025-12-24 12:47:42.172+00,2025-12-17 21:41:52.434+00,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
1b269d69-be22-4ec3-9ce6-9b0f502ab54b,Haul-a-Stall,haul-a-stall-new-york,New York,New York,(844) 417-8255,https://haulastall.com/,impallari@gmail.com,"New York, NY 10013",10013,40.72178610,-74.00944710,5.0,6,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vnSoHcn9hgPWvpHItN18mg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=271.74814&pitch=0&thumbfov=100,"{""Monday"":""9AM-8PM"",""Tuesday"":""9AM-8PM"",""Wednesday"":""9AM-8PM"",""Thursday"":""9AM-8PM"",""Friday"":""9AM-5PM"",""Saturday"":""9AM-5PM"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:30:50.114+00,2025-12-17 21:41:54.457+00,,true,false,true,true,true,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
e1c0d1df-4cee-4e18-9b4e-7246804915a0,IKEA House Warming,ikea-house-warming-new-york,New York,New York,(888) 888-4532,https://www.ikea.com/us/en/campaigns/,,"31 E 17th St, New York, NY 10003",10003,40.73713290,-73.98969410,3.8,16,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkIGGqzv62Sw38K0rWBwjAHeCV4FHkJlSPkq5QrVpM3FxpeUVpCa8imII0pp9cUKwBFdOqmZUUmeS3WBA1e_J6oqMAoc-tMU56fnAhkJFmGp0VV0ifoCyt_QM14KjYXoSsZVdE9KYCydZn=w800-h500-k-no,"{""Monday"":""12-7PM"",""Tuesday"":""12-7PM"",""Wednesday"":""12-7PM"",""Thursday"":""12-7PM"",""Friday"":""12-7PM"",""Saturday"":""12-7PM"",""Sunday"":""12-7PM""}","[""Furniture store""]",outscraper,2025-12-24 12:32:49.894+00,,,false,false,false,false,false,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
b0cccc13-ea25-4576-a82e-9e14e2db494c,M & D Shapiro True Value Hardware,m-d-shapiro-true-value-hardware-new-york,New York,New York,(212) 256-0050,http://shapirohardware.com/,,"7 Great Jones St, New York, NY 10012",10012,40.72721850,-73.99418690,4.1,73,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwM5wUJYRtPI5PnMw9F4L67h2RCvlr5zEBd6bCwWDPbbaCBgKCovF7zvXwIAuGpN0BYJI8yaiw0vA2qzRB2YLz_tjWkb4phYX1MWkMozYkXpSn3nCbz4yQOzl73lcoN3LgHjvhx=w800-h500-k-no,"{""Monday"":""8:30AM-6PM"",""Tuesday"":""8:30AM-6PM"",""Wednesday"":""8:30AM-6PM"",""Thursday"":""8:30AM-6PM"",""Friday"":""8:30AM-6PM"",""Saturday"":""10AM-5PM"",""Sunday"":""11AM-5PM""}","[""Hardware store"",""Paint store"",""Plumbing supply store"",""Tool store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 13:55:50.700216+00,2025-12-17 13:55:50.700216+00,,false,false,ready,pending,,,pending,,,,0,,,,,
80822114-1625-4ddd-ab1c-873f0235a0aa,Macy's,macy-s-new-york,New York,New York,(212) 695-4400,https://www.macys.com/stores/ny/newyork/herald-square_3.html,,"151 W 34th St., New York, NY 10001",10001,40.75048170,-73.98829380,4.4,79372,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaqq4V3ix-q-BRfMNvZb2KYcSLiZFXUfklAYLmIxtNzTOdZORf5hPBdCG_y-W76hxIQD1BBlQ8_tf8-j92_6U2brRII_0dBexVCvYp5fNJf-9sow1ubhxv5wFUUUijIJNsrKQi2_UbbsN5=w800-h500-k-no,"{""Sunday"":""8AM-11PM"",""Monday"":""8AM-11PM"",""Tuesday"":""8AM-11PM"",""Wednesday"":""10AM-10PM"",""Thursday"":""10AM-10PM"",""Friday"":""8AM-11PM"",""Saturday"":""8AM-11PM""}","[""Department store"",""Beauty supply store"",""Children's clothing store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6d0a193d-f1c0-4873-8d0d-84f2802fd358,MUJI Fifth Avenue,muji-fifth-avenue-new-york,New York,New York,(212) 447-1690,,,,10017,40.75248780,-73.98134890,4.5,2320,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTPTwqdU3ubWA5cqvZvw6sM5VnhrelR2yDGLTmabYs3HfjrBq9sfkXqvEc1Fr6-BxyuMOn6OGQl1cI9aWiX7hdEyJDtBkD6OBdcIqKDXrHijXgXX6NwfAK2xdBjcK-wFGG3NzMPw=w800-h500-k-no,"{""Monday"":""10AM-9PM"",""Tuesday"":""10AM-9PM"",""Wednesday"":""10AM-8PM"",""Thursday"":""Closed"",""Friday"":""9AM-9PM"",""Saturday"":""10AM-9PM"",""Sunday"":""10AM-9PM""}","[""Home goods store"",""Clothing store"",""Furniture store"",""Department store"",""Variety store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,,false,false,ready,pending,,,pending,,,,0,,,,,
ee7d90ea-a09d-4fd0-8f89-460b7fedc50b,P.C. Richard & Son,p-c-richard-son-new-york,New York,New York,(212) 579-5200,https://www.pcrichard.com/stores/new-york/manhattan/upper-west-side.html%3Futm_source%3DGoogle-My-Business%26utm_medium%3Dorganic%26utm_campaign%3DGoogle-My-Business,,"2220 Broadway, New York, NY 10024",10024,40.78394470,-73.97937580,4.8,4253,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-9ohM5KbUCIoOBJ0-wt5sNEcF24dmQEltwi0MBGh8j0iLcpI3vUBVTwpSIPdnBNuH_cyUX65GbyLbns_VCAmWZyA_VWbGci0DTwEI0dNOi78Cuq7LN9p76HIccWaCzrJDurAn=w800-h500-k-no,"{""Monday"":""9AM-9PM"",""Tuesday"":""9AM-9PM"",""Wednesday"":""9AM-8PM"",""Thursday"":""9AM-8PM"",""Friday"":""9AM-8PM"",""Saturday"":""9AM-8PM"",""Sunday"":""10AM-8PM""}","[""Appliance store"",""Air conditioning store"",""Computer store"",""Electronics store"",""Furniture store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,,false,false,ready,pending,,,pending,,,,0,,,,,
23bf9701-db49-4636-8b52-ad165d72dd90,Roland Portable Toilets,roland-portable-toilets-new-york,New York,New York,(917) 525-1382,,,"555 5th Ave 14th floor, New York, NY 10017",10017,40.75569070,-73.97885280,,,https://lh3.googleusercontent.com/p/AF1QipNpj9_lQyxGKCOCY9XTqZjnJniT4B_V_9L0tv-a=w800-h500-k-no,"{""Monday"":""7:30AM-9PM"",""Tuesday"":""7:30AM-9PM"",""Wednesday"":""7:30AM-9PM"",""Thursday"":""7:30AM-9PM"",""Friday"":""7:30AM-9PM"",""Saturday"":""7:30AM-9PM"",""Sunday"":""7:30AM-9PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
3cf55ef8-e26b-485d-9fc5-d341c8fc01a3,Scheman & Grant Hardware,scheman-grant-hardware-new-york,New York,New York,(212) 947-7844,https://www.acehardware.com/store-details/10665%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dlocalmaps%26utm_content%3D10665,,"545 8th Ave, New York, NY 10018",10018,40.75448650,-73.99218380,3.8,93,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbD3vKkHqyu9tE9gh4NNzeAy3BL5zAPsfLm2X1J8VtNTfDy_VssOY-GPK2yYUp06BDec0ueVpYHI0ml8MfJVZRqud0SUpNZ-ynnkls8N-Gyf69CdlEgsPczrlQ0UGHtJkp9JOKRw=w800-h500-k-no,"{""Monday"":""8AM-4:30PM"",""Tuesday"":""8AM-4:30PM"",""Wednesday"":""8AM-4:30PM"",""Thursday"":""8AM-4:30PM"",""Friday"":""8AM-4:30PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Hardware store"",""Home improvement store"",""Paint store"",""Tool store""]",outscraper,2025-12-24 12:43:41.34+00,,,false,false,false,false,false,,2025-12-17 13:55:50.700216+00,2025-12-17 13:55:50.700216+00,,false,false,ready,pending,,,pending,,,,0,,,,,
2e5b12ad-ede0-423d-a6bf-83d2bfc84f8f,Staples,staples-new-york,New York,New York,(646) 654-6660,https://stores.staples.com/ny/new-york/767-broadway%3Fcmpid%3Dst_ll_goo%26cid%3DLS:RETAIL:G%26utm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGoogle_Business_Listing,,"767 Broadway, New York, NY 10003",10003,40.73106290,-73.99228160,3.5,199,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwM_gDduXgt33unoLdk8WQkYlEFpq81Ox4LlDTNyE1Cj2opo6ffcBOZe51HX2iC4VOjjwvHCQ9n8Tu6Jv8-IHwmx3ze-UXE-1cOdZTCf4qgrz_HM_pzL23n3cJ65_CK8-wY-1qVxg=w800-h500-k-no,"{""Monday"":""8AM-8PM"",""Tuesday"":""8AM-8PM"",""Wednesday"":""8AM-8PM"",""Thursday"":""8AM-8PM"",""Friday"":""8AM-8PM"",""Saturday"":""10AM-7PM"",""Sunday"":""10AM-6PM""}","[""Office supply store"",""Computer repair service"",""Computer store"",""Electronics store"",""Office furniture store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:09:14.917639+00,2025-12-17 12:09:14.917639+00,,false,false,ready,pending,,,pending,,,,0,,,,,
726573ae-beba-4d91-ae4e-0333952d96dc,Stellar Hardware & Bath,stellar-hardware-bath-new-york,New York,New York,(212) 970-2777,https://stellarhardwareandbath.com/,support@starapps.studio,"900 2nd Ave, New York, NY 10017",10017,40.75327700,-73.96939330,4.2,13,https://lh3.googleusercontent.com/p/AF1QipMl1pRJLWSZJGOfFrpsn3Y2L4vmc-EQXsNUZoj0=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Home improvement store"",""Bathroom remodeler"",""Hardware store"",""Home goods store"",""Kitchen remodeler""]",outscraper,2025-12-24 12:40:47.943+00,2025-12-17 21:41:56.562+00,,false,false,false,false,false,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
df37744a-313e-4e82-b9d0-4a7ffc4065f1,Sugar Hill Hardware,sugar-hill-hardware-new-york,New York,New York,(212) 926-0525,,,"529 W 145th St, New York, NY 10031",10031,40.82616090,-73.94908160,4.7,93,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnmsCblOW3dDQd19zqz41mq0n1dug9Q4MaVxKEr0XbmTVkJonvZTEH_78KZ_mcbpmYOGXcYQP5-xqBZJryXiOE65YXqCRo7gQDBO3VQWxy0wh4t9wgZjUQcXTbg4GGOC4NKTM=w800-h500-k-no,"{""Monday"":""8AM-6PM"",""Tuesday"":""8AM-6PM"",""Wednesday"":""8AM-6PM"",""Thursday"":""8AM-6PM"",""Friday"":""8AM-6PM"",""Saturday"":""8AM-6PM"",""Sunday"":""Closed""}","[""Hardware store"",""Glass & mirror shop"",""Paint store"",""Plumbing supply store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 13:55:50.582933+00,2025-12-17 13:55:50.582933+00,,false,false,ready,pending,,,pending,,,,0,,,,,
20019830-1802-456a-9506-bad1e7455436,T.J. Maxx,t-j-maxx-new-york,New York,New York,(212) 245-6201,https://tjmaxx.tjx.com/store/index.jsp,,"250 W 57th St, New York, NY 10107",10107,40.76640000,-73.98267200,4.1,5621,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwI8EnB2mzVaQiwFVptt9fceKbPUCXHTmRnZt7FXUVWZSHrrZBzwO5rGyXKBrhABMpmS-a3jedlmzWsv8o2JOskkV5kPRiWGaRY6SxTia1UBPac1yXSp7Zp2ITYkj56RnCLFbkJBm6w8mkH=w800-h500-k-no,"{""Sunday"":""7AM-11PM"",""Monday"":""7AM-11PM"",""Tuesday"":""7AM-11PM"",""Wednesday"":""7AM-11PM"",""Thursday"":""7AM-11PM"",""Friday"":""7AM-11PM"",""Saturday"":""7AM-11PM""}","[""Department store"",""Children's clothing store"",""Clothing store"",""Jewelry store"",""Men's clothing store""]",outscraper,2025-12-24 12:46:15.143+00,,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6a7b57d4-b461-487d-b892-0526e0ec80ef,Target,target-new-york,New York,New York,(917) 438-2214,https://www.target.com/sl/tribeca/3229,,"255 Greenwich St, New York, NY 10007",10007,40.71432840,-74.01091440,3.9,1281,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9cBeJ8EQeT0VyvJ3EUUXh_QwJqY1vmipUfCj5OpxzYqNKSelXuqtISckQFW8avFi2dNRzoH_Jhkme2kS-HYU_pkxNBVm11Nm848JDHb7vRhkZqzJPthMmPgXddjscPqLUvRhOzA=w800-h500-k-no,"{""Sunday"":""7AM-11:59PM"",""Monday"":""7AM-11:59PM"",""Tuesday"":""7AM-11:59PM"",""Wednesday"":""7AM-11:59PM"",""Thursday"":""7AM-11:59PM"",""Friday"":""7AM-11:59PM"",""Saturday"":""7AM-11:59PM""}","[""Home goods store"",""Baby store"",""Clothing store"",""Electronics store"",""Furniture store""]",outscraper,2025-12-24 13:05:14.139+00,,,false,false,false,false,false,,2025-12-17 12:50:11.686302+00,2025-12-17 12:50:11.686302+00,,false,false,ready,pending,,,pending,,,,0,,,,,
236ade17-8d52-41e4-b84c-75902a9081b1,Target Mobile,target-mobile-new-york,New York,New York,(917) 438-2214,,,,10007,40.71431830,-74.01127570,4.6,11,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8ABAHSMUVM9wq5GoLsBZZbI2Aiu_FKm8dKYLMa8z6qB5zNvPExuIM1szkROleQUy8NDwbLqj9CN9JELhpXKg0JMI_idBqS1AAnxAnOATDY55rGX9ByNJkR-VSjErex9SRlsDPuA=w800-h500-k-no,"{""Monday"":""10AM-6PM"",""Tuesday"":""Closed"",""Wednesday"":""Closed"",""Thursday"":""Closed"",""Friday"":""10AM-6PM"",""Saturday"":""10AM-6PM"",""Sunday"":""10AM-6PM""}","[""Cell phone store"",""Cell phone accessory store""]",outscraper,,,,false,false,false,false,false,,2025-12-26 23:33:40.469936+00,2025-12-26 23:33:40.469936+00,,false,false,ready,pending,,,pending,,,,0,,,,,
41ed4609-645b-477a-9704-28375eee3aeb,The Container Store,the-container-store-new-york,New York,New York,(212) 366-4200,https://www.containerstore.com/stores/ny/new-york/629-sixth-avenue%3Fcid%3Dns:maps:google:main-store:35-6AV,,"629 6th Ave, New York, NY 10011",10011,40.74034330,-73.99493300,4.4,1526,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnTo9mLC8LtMjhWyna6H83VnZXZQaMBPoG1WupIwS-dyQuyfcj364hVVhwlWrQtWrL9wMzuWYYQXvIQiWmwGmbIqMUOZc9DfxHOSWj_e2Pol_l5flqKgHiN9C6YF-E=w800-h500-k-no,"{""Monday"":""10AM-8PM"",""Tuesday"":""10AM-8PM"",""Wednesday"":""10AM-8PM"",""Thursday"":""10AM-8PM"",""Friday"":""10AM-8PM"",""Saturday"":""10AM-8PM"",""Sunday"":""11AM-7PM""}","[""Home goods store"",""Contractor"",""Furniture store"",""Kitchen supply store"",""Office supply store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:18:26.98614+00,2025-12-17 12:18:26.98614+00,,false,false,ready,pending,,,pending,,,,0,,,,,
8551f71e-6232-4e78-beea-0f385aebde9a,The Home Depot,the-home-depot-new-york,New York,New York,(212) 929-9571,https://www.homedepot.com/l/Manhattan-West-23rd-St/NY/New-York/10010/6175%3Femt%3DMSGMBGoogleMaps,,"40 W 23 St, New York, NY 10010",10010,40.74184760,-73.99135890,4.3,4950,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPtYx4-VBHnM-s1_rZU7_0mFUgNWb0mgpZVbkJSGUehCIXYA092BKp8ZdvwynRBMHBtAG7Jdx2BEw-pOkOjAk7QlUg4qj00JiCVxYFnQcVrMBtnuCm_v7GxR3YUZI-1tBqiMYxTQ=w800-h500-k-no,"{""Monday"":""7AM-9PM"",""Tuesday"":""7AM-9PM"",""Wednesday"":""7AM-9PM"",""Thursday"":""7AM-9PM"",""Friday"":""7AM-9PM"",""Saturday"":""7AM-9PM"",""Sunday"":""8AM-8PM""}","[""Bathroom supply store"",""Appliance store"",""Home improvement store"",""Cabinet store"",""Hardware store""]",outscraper,2025-12-24 12:40:36.181+00,,,false,false,false,false,false,,2025-12-17 12:50:11.844197+00,2025-12-17 12:50:11.844197+00,,false,false,ready,pending,,,pending,,,,0,,,,,
de595383-5fd2-4680-9d4e-caf8873f884c,Wastecorp Pumps,wastecorp-pumps-new-york,New York,New York,(888) 829-2783,https://www.wastecorp.com/,,"345 W 85th St, New York, NY 10024",10024,40.78904650,-73.97968850,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mPu3mZ1z9LpKXv3oKas5eg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=38.205677&pitch=0&thumbfov=100,"{""Monday"":""8AM-5:30PM"",""Tuesday"":""8AM-5:30PM"",""Wednesday"":""8AM-5:30PM"",""Thursday"":""8AM-5:30PM"",""Friday"":""8AM-5:30PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Pump supplier"",""Industrial equipment supplier"",""Manufacturer"",""Sanitation service"",""Sewage treatment plant""]",outscraper,2025-12-24 12:28:41.554+00,,,false,false,false,false,false,,2025-12-17 12:50:11.844197+00,2025-12-17 12:50:11.844197+00,,false,false,ready,pending,,,pending,,,,0,,,,,
e05c4f74-5c10-4b5f-9a66-9859d9a288d8,West Side Home Center Inc,west-side-home-center-inc-new-york,New York,New York,(212) 265-1010,https://westsidehomecenter.com/,contact@sansoxygen.com,"778 9th Ave, New York, NY 10019",10019,40.76452500,-73.98792000,4.2,84,https://lh3.googleusercontent.com/p/AF1QipNDuXr-bfvq3DFSfrlwhi-W9RGsZ-Eh2B3WkXMd=w800-h500-k-no,"{""Monday"":""9AM-8PM"",""Tuesday"":""9AM-8PM"",""Wednesday"":""9AM-8PM"",""Thursday"":""9AM-8PM"",""Friday"":""9AM-8PM"",""Saturday"":""9AM-8PM"",""Sunday"":""10AM-6PM""}","[""Hardware store"",""Electrical supply store"",""Home improvement store"",""Key duplication service"",""Locksmith""]",outscraper,2025-12-24 12:40:52.894+00,2025-12-17 21:41:58.438+00,,false,false,false,false,false,,2025-12-17 13:55:50.443496+00,2025-12-17 13:55:50.443496+00,,false,false,ready,pending,,,pending,,,,0,,,,,
2205d9c6-61f1-4bab-9b19-51b1fef37915,Superior Sanitation,superior-sanitation-pine-plains,Pine Plains,New York,(518) 398-7361,http://www.superiorsanitation.net/,,"5 Ryan Rd, Pine Plains, NY 12567",12567,41.99280900,-73.65900300,4.3,12,https://lh3.googleusercontent.com/p/AF1QipNAhiWqzDxYHAnwqulrCKQlIBgcP7Cvdbhvy0iS=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Septic system service"",""Excavating contractor"",""Portable toilet supplier"",""Snow removal service""]",outscraper,2025-12-24 12:29:45.243+00,,,true,false,true,false,false,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
5055bf1a-7162-4ca1-984d-472b72fcee70,CALLAHEAD,callahead-queens-ny,Queens,New York,(800) 634-2085,https://www.callahead.com,info@callahead.com,,,,,,,,,,manual-callahead,,,,false,false,false,false,false,,2025-12-26 03:00:52.537+00,2025-12-26 03:00:52.537+00,,false,false,ready,pending,,,pending,,,,0,,,,,
34f5a7d0-de66-47ae-9ed2-8d671b9da8d6,Staples,staples-rego-park,Rego Park,New York,(718) 459-1295,,,,11374,40.71102010,-73.85842420,3.7,412,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_lIQRwcAkxp1vDHcyv7QQw_SZWZoojpkpVwUZHqr-cqekEonDRgE5ymg3aJQcL6X2meKr0G6KGqh6nog8lxOtFY9AX5F-W74OWkS5CgLjnsjyoKHMNUwCBM8DKJM30iNh0gg=w800-h500-k-no,"{""Sunday"":""10AM-8PM"",""Monday"":""8AM-9PM"",""Tuesday"":""8AM-9PM"",""Wednesday"":""8AM-6PM"",""Thursday"":""10AM-8PM"",""Friday"":""8AM-9PM"",""Saturday"":""9AM-9PM""}","[""Office supply store"",""Computer repair service"",""Computer store"",""Electronics store"",""Office furniture store""]",outscraper,,,,false,false,false,false,false,,2025-12-27 01:32:01.350336+00,2025-12-27 01:32:01.350336+00,,false,false,ready,pending,,,pending,,,,0,,,,,
c773b76d-af77-48fb-a7ec-b0cf9007bc35,Spotlight Luxury Restroom Rentals,spotlight-luxury-restroom-rentals-ronkonkoma,Ronkonkoma,New York,(631) 714-7914,,,,11779,40.79639440,-73.13619610,5.0,6,https://lh3.googleusercontent.com/p/AF1QipO3uPfGuNRVtXK2on2jEj4jrYnMQkpIjQoCvXiv=w800-h500-k-no,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-26 20:12:11.871091+00,2025-12-26 20:12:11.871091+00,,false,false,ready,pending,,,pending,,,,0,,,,,
